TxPackets;TxTime;TxId;xPos;yPos
22306;2151;6;78;15
22325;2152;4;59;25
22344;2153;-1;66;72
22363;2155;10;42;16
22382;2156;16;32;89
22401;2157;5;31;25
22420;2157;18;63;53
22439;2158;11;99;17
22458;2159;14;8;71
22477;2160;1;71;52
22496;2160;17;17;41
22515;2161;7;42;76
22534;2161;9;4;40
22553;2162;8;86;96
22572;2162;12;40;47
22591;2162;15;3;8
22610;2165;2;5;26
22629;2166;0;65;54
22648;2166;3;17;55
22667;2169;13;87;90
22686;2170;7;42;76
22705;2171;6;78;15
22724;2172;4;59;25
22743;2173;-1;66;72
22762;2174;12;40;47
22781;2175;10;42;16
22800;2176;16;32;89
22819;2177;5;31;25
22838;2177;18;63;53
22857;2178;11;99;17
22876;2179;14;8;71
22895;2180;1;71;52
22914;2180;17;17;41
22933;2181;9;4;40
22952;2182;8;86;96
22971;2182;15;3;8
22990;2185;2;5;26
23009;2186;0;65;54
23028;2186;3;17;55
23047;2189;13;87;90
23066;2190;7;42;76
23085;2191;6;78;15
23104;2192;4;59;25
23123;2193;-1;66;72
23142;2194;1;71;52
23161;2194;12;40;47
23180;2195;10;42;16
23199;2196;16;32;89
23218;2197;5;31;25
23237;2197;18;63;53
23256;2198;11;99;17
23275;2199;14;8;71
23294;2200;17;17;41
23313;2201;9;4;40
23332;2202;8;86;96
23351;2202;15;3;8
23370;2205;2;5;26
23389;2206;0;65;54
23408;2206;3;17;55
23427;2209;13;87;90
23446;2210;7;42;76
23465;2211;6;78;15
23484;2212;4;59;25
23503;2213;-1;66;72
23522;2214;1;71;52
23541;2214;12;40;47
23560;2215;10;42;16
23579;2216;16;32;89
23598;2217;5;31;25
23617;2217;18;63;53
23636;2218;11;99;17
23655;2219;14;8;71
23674;2220;17;17;41
23693;2221;9;4;40
23712;2222;8;86;96
23731;2222;15;3;8
23750;2223;6;78;15
23769;2225;2;5;26
23788;2226;0;65;54
23807;2226;3;17;55
23826;2228;10;42;16
23845;2229;13;87;90
23864;2230;7;42;76
23883;2232;4;59;25
23902;2233;-1;66;72
23921;2234;1;71;52
23940;2234;12;40;47
23959;2236;16;32;89
23978;2237;5;31;25
23997;2237;18;63;53
24016;2238;11;99;17
24035;2239;14;8;71
24054;2240;17;17;41
24073;2241;9;4;40
24092;2242;8;86;96
24111;2242;15;3;8
24130;2243;6;78;15
24149;2245;2;5;26
24168;2246;0;65;54
24187;2246;3;17;55
24206;2248;10;42;16
24225;2249;13;87;90
24244;2250;7;42;76
24263;2252;4;59;25
24282;2253;-1;66;72
24301;2254;1;71;52
24320;2254;12;40;47
24339;2256;16;32;89
24358;2257;5;31;25
24377;2257;18;63;53
24396;2258;11;99;17
24415;2259;14;8;71
24434;2260;17;17;41
24453;2261;9;4;40
24472;2262;8;86;96
24491;2262;15;3;8
24510;2263;6;78;15
24529;2265;2;5;26
24548;2266;0;65;54
24567;2266;3;17;55
24586;2268;10;42;16
24605;2269;13;87;90
24624;2270;7;42;76
24643;2272;4;59;25
24662;2273;-1;66;72
24681;2274;1;71;52
24700;2274;12;40;47
24719;2276;16;32;89
24738;2277;5;31;25
24757;2277;18;63;53
24776;2278;11;99;17
24795;2279;14;8;71
24814;2280;17;17;41
24833;2281;9;4;40
24852;2282;8;86;96
24871;2282;15;3;8
24890;2283;6;78;15
24909;2285;2;5;26
24928;2286;0;65;54
24947;2286;3;17;55
24966;2288;10;42;16
24985;2289;13;87;90
25004;2290;7;42;76
25023;2292;4;59;25
25042;2293;-1;66;72
25061;2294;1;71;52
25080;2294;12;40;47
25099;2296;16;32;89
25118;2297;5;31;25
25137;2297;18;63;53
25156;2298;11;99;17
25175;2299;14;8;71
25194;2300;17;17;41
25213;2301;9;4;40
25232;2302;8;86;96
25251;2302;15;3;8
25270;2303;6;78;15
25289;2305;2;5;26
25308;2306;0;65;54
25327;2306;3;17;55
25346;2308;10;42;16
25365;2309;13;87;90
25384;2310;7;42;76
25403;2312;4;59;25
25422;2313;-1;66;72
25441;2314;1;71;52
25460;2314;12;40;47
25479;2316;16;32;89
25498;2317;5;31;25
25517;2317;18;63;53
25536;2318;11;99;17
25555;2319;14;8;71
25574;2320;17;17;41
25593;2321;9;4;40
25612;2322;8;86;96
25631;2322;15;3;8
25650;2323;0;65;54
25669;2323;6;78;15
25688;2325;2;5;26
25707;2326;3;17;55
25726;2328;10;42;16
25745;2329;13;87;90
25764;2330;7;42;76
25783;2332;4;59;25
25802;2333;-1;66;72
25821;2334;1;71;52
25840;2334;12;40;47
25859;2336;16;32;89
25878;2337;5;31;25
25897;2337;18;63;53
25916;2338;11;99;17
25935;2339;14;8;71
25954;2340;17;17;41
25973;2341;9;4;40
25992;2342;8;86;96
26011;2342;15;3;8
26030;2343;0;65;54
26049;2343;6;78;15
26068;2345;2;5;26
26087;2346;3;17;55
26106;2348;10;42;16
26125;2349;13;87;90
26144;2350;7;42;76
26163;2352;4;59;25
26182;2353;-1;66;72
26201;2354;1;71;52
26220;2354;12;40;47
26239;2356;16;32;89
26258;2357;5;31;25
26277;2357;18;63;53
26296;2358;11;99;17
26315;2359;14;8;71
26334;2360;17;17;41
26353;2361;9;4;40
26372;2362;8;86;96
26391;2362;15;3;8
26410;2363;0;65;54
26429;2363;6;78;15
26448;2365;2;5;26
26467;2365;14;8;71
26486;2366;3;17;55
26505;2368;10;42;16
26524;2369;13;87;90
26543;2370;7;42;76
26562;2372;4;59;25
26581;2373;-1;66;72
26600;2374;1;71;52
26619;2374;12;40;47
26638;2376;16;32;89
26657;2377;5;31;25
26676;2377;18;63;53
26695;2378;11;99;17
26714;2380;17;17;41
26733;2381;9;4;40
26752;2382;8;86;96
26771;2382;15;3;8
26790;2383;0;65;54
26809;2383;6;78;15
26828;2385;2;5;26
26847;2385;14;8;71
26866;2386;3;17;55
26885;2388;10;42;16
26904;2389;13;87;90
26923;2390;7;42;76
26942;2392;4;59;25
26961;2393;-1;66;72
26980;2394;1;71;52
26999;2394;12;40;47
27018;2396;16;32;89
27037;2397;5;31;25
27056;2397;18;63;53
27075;2398;11;99;17
27094;2400;17;17;41
27113;2401;9;4;40
27132;2402;8;86;96
27151;2402;15;3;8
27170;2403;0;65;54
27189;2403;6;78;15
27208;2405;2;5;26
27227;2405;14;8;71
27246;2406;3;17;55
27265;2408;10;42;16
27284;2409;13;87;90
27303;2410;7;42;76
27322;2412;4;59;25
27341;2413;-1;66;72
27360;2414;1;71;52
27379;2414;12;40;47
27398;2416;16;32;89
27417;2417;5;31;25
27436;2417;18;63;53
27455;2418;11;99;17
27474;2420;17;17;41
27493;2421;9;4;40
27512;2422;8;86;96
27531;2422;15;3;8
27550;2423;0;65;54
27569;2423;6;78;15
27588;2425;2;5;26
27607;2425;14;8;71
27626;2426;3;17;55
27645;2428;10;42;16
27664;2429;13;87;90
27683;2430;7;42;76
27702;2432;4;59;25
27721;2433;-1;66;72
27740;2434;1;71;52
27759;2434;12;40;47
27778;2436;16;32;89
27797;2437;5;31;25
27816;2437;18;63;53
27835;2438;11;99;17
27854;2440;17;17;41
27873;2441;9;4;40
27892;2442;8;86;96
27911;2442;15;3;8
27930;2443;0;65;54
27949;2443;6;78;15
27968;2445;2;5;26
27987;2445;14;8;71
28006;2446;3;17;55
28025;2448;10;42;16
28044;2449;13;87;90
28063;2450;7;42;76
28082;2452;4;59;25
28101;2453;-1;66;72
28120;2454;1;71;52
28139;2454;12;40;47
28158;2456;16;32;89
28177;2457;5;31;25
28196;2457;18;63;53
28215;2458;11;99;17
28234;2460;17;17;41
28253;2461;9;4;40
28272;2462;8;86;96
28291;2462;15;3;8
28310;2463;0;65;54
28329;2463;6;78;15
28348;2465;2;5;26
28367;2465;14;8;71
28386;2466;3;17;55
28405;2468;10;42;16
28424;2469;13;87;90
28443;2470;7;42;76
28462;2472;4;59;25
28481;2473;-1;66;72
28500;2474;1;71;52
28519;2474;12;40;47
28538;2476;16;32;89
28557;2477;5;31;25
28576;2477;18;63;53
28595;2478;11;99;17
28614;2480;17;17;41
28633;2481;9;4;40
28652;2482;8;86;96
28671;2482;15;3;8
28690;2483;0;65;54
28709;2483;6;78;15
28728;2485;2;5;26
28747;2485;14;8;71
28766;2486;3;17;55
28785;2488;10;42;16
28804;2489;13;87;90
28823;2490;7;42;76
28842;2492;4;59;25
28861;2493;-1;66;72
28880;2494;1;71;52
28899;2494;12;40;47
28918;2496;16;32;89
28937;2497;5;31;25
28956;2497;18;63;53
28975;2498;11;99;17
28994;2500;17;17;41
29013;2501;9;4;40
29032;2502;8;86;96
29051;2502;15;3;8
29070;2503;0;65;54
29089;2503;6;78;15
29108;2505;2;5;26
29127;2505;14;8;71
29146;2506;3;17;55
29165;2508;10;42;16
29184;2509;13;87;90
29203;2510;7;42;76
29222;2512;4;59;25
29241;2513;-1;66;72
29260;2514;1;71;52
29279;2514;12;40;47
29298;2516;16;32;89
29317;2517;5;31;25
29336;2517;18;63;53
29355;2518;11;99;17
29374;2520;17;17;41
29393;2521;9;4;40
29412;2522;8;86;96
29431;2522;15;3;8
29450;2523;0;65;54
29469;2523;6;78;15
29488;2525;2;5;26
29507;2525;14;8;71
29526;2526;3;17;55
29545;2528;10;42;16
29564;2529;13;87;90
29583;2530;7;42;76
29602;2532;4;59;25
29621;2533;-1;66;72
29640;2534;1;71;52
29659;2534;12;40;47
29678;2536;16;32;89
29697;2537;5;31;25
29716;2537;18;63;53
29735;2538;11;99;17
29754;2540;17;17;41
29773;2541;9;4;40
29792;2542;8;86;96
29811;2542;15;3;8
29830;2543;0;65;54
29849;2543;6;78;15
29868;2545;2;5;26
29887;2545;14;8;71
29906;2546;3;17;55
29925;2548;10;42;16
29944;2549;13;87;90
29963;2550;7;42;76
29982;2552;4;59;25
30001;2553;-1;66;72
30020;2554;1;71;52
30039;2554;12;40;47
30058;2556;16;32;89
30077;2557;5;31;25
30096;2557;18;63;53
30115;2558;11;99;17
30134;2560;17;17;41
30153;2561;9;4;40
30172;2562;8;86;96
30191;2562;15;3;8
30210;2563;0;65;54
30229;2563;6;78;15
30248;2564;11;99;17
30267;2565;2;5;26
30286;2565;14;8;71
30305;2566;3;17;55
30324;2568;10;42;16
30343;2569;13;87;90
30362;2570;7;42;76
30381;2572;4;59;25
30400;2573;-1;66;72
30419;2574;1;71;52
30438;2574;12;40;47
30457;2576;16;32;89
30476;2577;5;31;25
30495;2577;18;63;53
30514;2580;17;17;41
30533;2581;9;4;40
30552;2582;8;86;96
30571;2582;15;3;8
30590;2583;0;65;54
30609;2583;6;78;15
30628;2584;11;99;17
30647;2585;2;5;26
30666;2585;14;8;71
30685;2586;3;17;55
30704;2588;10;42;16
30723;2589;13;87;90
30742;2590;7;42;76
30761;2592;4;59;25
30780;2593;-1;66;72
30799;2594;1;71;52
30818;2594;12;40;47
30837;2596;16;32;89
30856;2597;5;31;25
30875;2597;18;63;53
30894;2600;17;17;41
30913;2601;9;4;40
30932;2602;8;86;96
30951;2602;15;3;8
30970;2603;0;65;54
30989;2603;6;78;15
31008;2604;11;99;17
31027;2605;2;5;26
31046;2605;14;8;71
31065;2606;3;17;55
31084;2608;10;42;16
31103;2609;13;87;90
31122;2610;7;42;76
31141;2612;4;59;25
31160;2613;-1;66;72
31179;2614;1;71;52
31198;2614;12;40;47
31217;2616;16;32;89
31236;2617;5;31;25
31255;2617;18;63;53
31274;2620;17;17;41
31293;2621;9;4;40
31312;2622;8;86;96
31331;2622;15;3;8
31350;2623;0;65;54
31369;2623;6;78;15
31388;2624;11;99;17
31407;2624;18;63;53
31426;2625;2;5;26
31445;2625;14;8;71
31464;2626;3;17;55
31483;2628;10;42;16
31502;2629;13;87;90
31521;2630;7;42;76
31540;2632;4;59;25
31559;2633;-1;66;72
31578;2634;1;71;52
31597;2634;12;40;47
31616;2636;16;32;89
31635;2637;5;31;25
31654;2640;17;17;41
31673;2641;9;4;40
31692;2642;8;86;96
31711;2642;15;3;8
31730;2643;0;65;54
31749;2643;6;78;15
31768;2644;11;99;17
31787;2644;18;63;53
31806;2645;2;5;26
31825;2645;14;8;71
31844;2646;3;17;55
31863;2648;10;42;16
31882;2649;13;87;90
31901;2650;7;42;76
31920;2652;4;59;25
31939;2653;-1;66;72
31958;2654;1;71;52
31977;2654;12;40;47
31996;2656;16;32;89
32015;2657;5;31;25
32034;2658;13;87;90
32053;2660;17;17;41
32072;2661;9;4;40
32091;2662;8;86;96
32110;2662;15;3;8
32129;2663;0;65;54
32148;2663;6;78;15
32167;2664;11;99;17
32186;2664;18;63;53
32205;2665;2;5;26
32224;2665;14;8;71
32243;2667;3;17;55
32262;2668;10;42;16
32281;2670;7;42;76
32300;2672;4;59;25
32319;2673;-1;66;72
32338;2674;1;71;52
32357;2674;12;40;47
32376;2676;16;32;89
32395;2677;5;31;25
32414;2678;13;87;90
32433;2680;17;17;41
32452;2681;9;4;40
32471;2682;8;86;96
32490;2682;15;3;8
32509;2683;0;65;54
32528;2683;6;78;15
32547;2684;11;99;17
32566;2684;18;63;53
32585;2685;2;5;26
32604;2685;14;8;71
32623;2687;3;17;55
32642;2688;10;42;16
32661;2689;-1;66;72
32680;2690;7;42;76
32699;2692;4;59;25
32718;2694;1;71;52
32737;2694;12;40;47
32756;2696;16;32;89
32775;2697;5;31;25
32794;2698;13;87;90
32813;2700;17;17;41
32832;2701;9;4;40
32851;2702;8;86;96
32870;2702;15;3;8
32889;2703;0;65;54
32908;2703;6;78;15
32927;2704;11;99;17
32946;2704;18;63;53
32965;2705;2;5;26
32984;2705;14;8;71
33003;2707;3;17;55
33022;2708;10;42;16
33041;2709;-1;66;72
33060;2710;7;42;76
33079;2712;1;71;52
33098;2712;4;59;25
33117;2714;12;40;47
33136;2716;16;32;89
33155;2717;5;31;25
33174;2718;13;87;90
33193;2720;17;17;41
33212;2721;9;4;40
33231;2722;8;86;96
33250;2722;15;3;8
33269;2723;0;65;54
33288;2723;6;78;15
33307;2724;11;99;17
33326;2724;18;63;53
33345;2725;2;5;26
33364;2725;14;8;71
33383;2727;3;17;55
33402;2728;10;42;16
33421;2729;-1;66;72
33440;2730;7;42;76
33459;2731;16;32;89
33478;2732;1;71;52
33497;2732;4;59;25
33516;2734;12;40;47
33535;2737;5;31;25
33554;2738;13;87;90
33573;2740;17;17;41
33592;2741;9;4;40
33611;2742;8;86;96
33630;2742;15;3;8
33649;2743;0;65;54
33668;2743;6;78;15
33687;2744;11;99;17
33706;2744;18;63;53
33725;2745;2;5;26
33744;2745;14;8;71
33763;2747;3;17;55
33782;2748;10;42;16
33801;2749;-1;66;72
33820;2749;5;31;25
33839;2750;7;42;76
33858;2751;16;32;89
33877;2752;1;71;52
33896;2752;4;59;25
33915;2754;12;40;47
33934;2758;13;87;90
33953;2760;17;17;41
33972;2761;9;4;40
33991;2762;8;86;96
34010;2762;15;3;8
34029;2763;0;65;54
34048;2763;6;78;15
34067;2764;11;99;17
34086;2764;18;63;53
34105;2765;2;5;26
34124;2765;14;8;71
34143;2767;3;17;55
34162;2768;10;42;16
34181;2769;-1;66;72
34200;2769;5;31;25
34219;2770;7;42;76
34238;2771;16;32;89
34257;2772;1;71;52
34276;2772;4;59;25
34295;2774;12;40;47
34314;2778;13;87;90
34333;2780;17;17;41
34352;2781;9;4;40
34371;2782;8;86;96
34390;2782;15;3;8
34409;2783;0;65;54
34428;2783;6;78;15
34447;2784;11;99;17
34466;2784;18;63;53
34485;2785;2;5;26
34504;2785;14;8;71
34523;2787;3;17;55
34542;2788;10;42;16
34561;2789;-1;66;72
34580;2789;5;31;25
34599;2790;7;42;76
34618;2791;16;32;89
34637;2792;1;71;52
34656;2792;4;59;25
34675;2794;12;40;47
34694;2798;13;87;90
34713;2800;17;17;41
34732;2801;9;4;40
34751;2802;8;86;96
34770;2802;15;3;8
34789;2803;0;65;54
34808;2803;6;78;15
34827;2804;11;99;17
34846;2804;18;63;53
34865;2805;2;5;26
34884;2805;14;8;71
34903;2807;3;17;55
34922;2808;10;42;16
34941;2809;-1;66;72
34960;2809;5;31;25
34979;2810;7;42;76
34998;2811;16;32;89
35017;2812;1;71;52
35036;2812;4;59;25
35055;2814;12;40;47
35074;2818;13;87;90
35093;2820;17;17;41
35112;2821;9;4;40
35131;2822;8;86;96
35150;2822;15;3;8
35169;2823;0;65;54
35188;2823;6;78;15
35207;2824;11;99;17
35226;2824;18;63;53
35245;2825;2;5;26
35264;2825;14;8;71
35283;2827;3;17;55
35302;2828;10;42;16
35321;2829;-1;66;72
35340;2829;5;31;25
35359;2830;7;42;76
35378;2831;16;32;89
35397;2832;1;71;52
35416;2832;4;59;25
35435;2834;12;40;47
35454;2838;13;87;90
35473;2840;17;17;41
35492;2841;9;4;40
35511;2842;8;86;96
35530;2842;15;3;8
35549;2843;0;65;54
35568;2843;6;78;15
35587;2844;11;99;17
35606;2844;18;63;53
35625;2845;2;5;26
35644;2845;14;8;71
35663;2847;3;17;55
35682;2848;10;42;16
35701;2849;-1;66;72
35720;2849;5;31;25
35739;2850;7;42;76
35758;2851;16;32;89
35777;2852;1;71;52
35796;2852;4;59;25
35815;2854;12;40;47
35834;2858;13;87;90
35853;2860;17;17;41
35872;2861;9;4;40
35891;2862;8;86;96
35910;2862;15;3;8
35929;2863;0;65;54
35948;2863;6;78;15
35967;2864;11;99;17
35986;2864;18;63;53
36005;2865;2;5;26
36024;2865;14;8;71
36043;2867;3;17;55
36062;2868;10;42;16
36081;2869;-1;66;72
36100;2869;5;31;25
36119;2870;7;42;76
36138;2871;4;59;25
36157;2871;16;32;89
36176;2872;1;71;52
36195;2874;12;40;47
36214;2878;13;87;90
36233;2880;17;17;41
36252;2881;9;4;40
36271;2882;8;86;96
36290;2882;15;3;8
36309;2883;0;65;54
36328;2883;6;78;15
36347;2884;11;99;17
36366;2884;18;63;53
36385;2885;2;5;26
36404;2885;14;8;71
36423;2887;3;17;55
36442;2888;10;42;16
36461;2889;-1;66;72
36480;2889;5;31;25
36499;2890;7;42;76
36518;2891;4;59;25
36537;2891;16;32;89
36556;2892;1;71;52
36575;2894;12;40;47
36594;2898;13;87;90
36613;2900;17;17;41
36632;2901;9;4;40
36651;2902;8;86;96
36670;2902;15;3;8
36689;2903;0;65;54
36708;2903;6;78;15
36727;2904;11;99;17
36746;2904;18;63;53
36765;2905;2;5;26
36784;2905;14;8;71
36803;2907;3;17;55
36822;2908;10;42;16
36841;2909;-1;66;72
36860;2909;5;31;25
36879;2910;7;42;76
36898;2911;4;59;25
36917;2911;16;32;89
36936;2912;1;71;52
36955;2914;12;40;47
36974;2918;13;87;90
36993;2920;17;17;41
37012;2921;9;4;40
37031;2922;8;86;96
37050;2922;15;3;8
37069;2923;0;65;54
37088;2923;6;78;15
37107;2924;11;99;17
37126;2924;18;63;53
37145;2925;2;5;26
37164;2925;14;8;71
37183;2927;3;17;55
37202;2928;10;42;16
37221;2929;-1;66;72
37240;2929;5;31;25
37259;2930;7;42;76
37278;2931;4;59;25
37297;2931;16;32;89
37316;2932;1;71;52
37335;2934;12;40;47
37354;2938;13;87;90
37373;2940;17;17;41
37392;2941;9;4;40
37411;2942;8;86;96
37430;2942;15;3;8
37449;2943;0;65;54
37468;2943;6;78;15
37487;2944;11;99;17
37506;2944;18;63;53
37525;2945;2;5;26
37544;2945;14;8;71
37563;2947;3;17;55
37582;2948;10;42;16
37601;2949;-1;66;72
37620;2949;5;31;25
37639;2950;7;42;76
37658;2951;4;59;25
37677;2951;16;32;89
37696;2952;1;71;52
37715;2954;12;40;47
37734;2958;13;87;90
37753;2960;17;17;41
37772;2961;9;4;40
37791;2962;8;86;96
37810;2962;15;3;8
37829;2963;0;65;54
37848;2963;6;78;15
37867;2964;11;99;17
37886;2964;18;63;53
37905;2965;2;5;26
37924;2965;14;8;71
37943;2967;3;17;55
37962;2968;10;42;16
37981;2969;-1;66;72
38000;2969;5;31;25
38019;2970;7;42;76
38038;2971;4;59;25
38057;2971;16;32;89
38076;2972;1;71;52
38095;2974;12;40;47
38114;2978;13;87;90
38133;2980;17;17;41
38152;2981;9;4;40
38171;2982;8;86;96
38190;2982;15;3;8
38209;2983;0;65;54
38228;2983;6;78;15
38247;2984;11;99;17
38266;2984;18;63;53
38285;2985;2;5;26
38304;2985;14;8;71
38323;2987;3;17;55
38342;2988;10;42;16
38361;2989;-1;66;72
38380;2989;5;31;25
38399;2990;7;42;76
38418;2991;4;59;25
38437;2991;16;32;89
38456;2992;1;71;52
38475;2994;12;40;47
38494;2998;13;87;90
38513;3000;17;17;41
38532;3001;9;4;40
38551;3002;8;86;96
38570;3002;15;3;8
38589;3003;0;65;54
38608;3003;6;78;15
38627;3004;11;99;17
38646;3004;18;63;53
38665;3005;2;5;26
38684;3005;14;8;71
38703;3007;3;17;55
38722;3008;10;42;16
38741;3009;-1;66;72
38760;3009;5;31;25
38779;3010;7;42;76
38798;3011;4;59;25
38817;3011;16;32;89
38836;3012;1;71;52
38855;3014;12;40;47
38874;3018;13;87;90
38893;3020;17;17;41
38912;3021;9;4;40
38931;3022;8;86;96
38950;3022;15;3;8
38969;3023;0;65;54
38988;3023;6;78;15
39007;3024;11;99;17
39026;3024;18;63;53
39045;3025;2;5;26
39064;3025;14;8;71
39083;3027;3;17;55
39102;3028;10;42;16
39121;3029;-1;66;72
39140;3029;5;31;25
39159;3030;7;42;76
39178;3031;4;59;25
39197;3031;16;32;89
39216;3032;1;71;52
39235;3034;12;40;47
39254;3038;13;87;90
39273;3040;17;17;41
39292;3041;9;4;40
39311;3042;8;86;96
39330;3042;15;3;8
39349;3043;0;65;54
39368;3043;6;78;15
39387;3044;11;99;17
39406;3044;18;63;53
39425;3045;2;5;26
39444;3045;14;8;71
39463;3047;3;17;55
39482;3048;10;42;16
39501;3049;-1;66;72
39520;3049;5;31;25
39539;3050;7;42;76
39558;3051;4;59;25
39577;3051;16;32;89
39596;3052;1;71;52
39615;3054;12;40;47
39634;3058;13;87;90
39653;3059;14;8;71
39672;3060;17;17;41
39691;3061;9;4;40
39710;3062;8;86;96
39729;3062;15;3;8
39748;3063;0;65;54
39767;3063;6;78;15
39786;3064;11;99;17
39805;3064;18;63;53
39824;3065;2;5;26
39843;3067;3;17;55
39862;3068;10;42;16
39881;3069;-1;66;72
39900;3069;5;31;25
39919;3070;7;42;76
39938;3071;4;59;25
39957;3071;16;32;89
39976;3072;1;71;52
39995;3074;12;40;47
40014;3078;13;87;90
40033;3079;14;8;71
40052;3080;17;17;41
40071;3081;9;4;40
40090;3082;8;86;96
40109;3082;15;3;8
40128;3083;0;65;54
40147;3083;6;78;15
40166;3084;11;99;17
40185;3084;18;63;53
40204;3085;2;5;26
40223;3087;3;17;55
40242;3088;10;42;16
40261;3089;-1;66;72
40280;3089;5;31;25
40299;3090;7;42;76
40318;3091;4;59;25
40337;3091;16;32;89
40356;3092;1;71;52
40375;3094;12;40;47
40394;3098;13;87;90
40413;3099;14;8;71
40432;3100;17;17;41
40451;3101;9;4;40
40470;3102;8;86;96
40489;3102;15;3;8
40508;3103;0;65;54
40527;3103;6;78;15
40546;3104;11;99;17
40565;3104;18;63;53
40584;3105;2;5;26
40603;3107;3;17;55
40622;3108;10;42;16
40641;3109;-1;66;72
40660;3109;5;31;25
40679;3110;7;42;76
40698;3111;4;59;25
40717;3111;16;32;89
40736;3112;1;71;52
40755;3114;12;40;47
40774;3118;13;87;90
40793;3119;14;8;71
40812;3120;17;17;41
40831;3121;9;4;40
40850;3122;8;86;96
40869;3122;15;3;8
40888;3123;0;65;54
40907;3123;6;78;15
40926;3124;11;99;17
40945;3124;18;63;53
40964;3125;2;5;26
40983;3127;3;17;55
41002;3128;10;42;16
41021;3129;-1;66;72
41040;3129;5;31;25
41059;3130;7;42;76
41078;3130;8;86;96
41097;3131;4;59;25
41116;3131;16;32;89
41135;3132;1;71;52
41154;3134;12;40;47
41173;3138;13;87;90
41192;3139;14;8;71
41211;3140;17;17;41
41230;3141;9;4;40
41249;3142;15;3;8
41268;3143;0;65;54
41287;3143;6;78;15
41306;3144;11;99;17
41325;3144;18;63;53
41344;3145;2;5;26
41363;3147;3;17;55
41382;3148;10;42;16
41401;3149;-1;66;72
41420;3149;5;31;25
41439;3150;7;42;76
41458;3150;8;86;96
41477;3151;4;59;25
41496;3151;16;32;89
41515;3152;1;71;52
41534;3154;12;40;47
41553;3158;13;87;90
41572;3159;14;8;71
41591;3160;17;17;41
41610;3161;9;4;40
41629;3162;15;3;8
41648;3163;0;65;54
41667;3163;6;78;15
41686;3164;11;99;17
41705;3164;18;63;53
41724;3165;2;5;26
41743;3167;3;17;55
41762;3168;10;42;16
41781;3169;-1;66;72
41800;3169;5;31;25
41819;3170;7;42;76
41838;3170;8;86;96
41857;3171;4;59;25
41876;3171;16;32;89
41895;3172;1;71;52
41914;3174;12;40;47
41933;3178;13;87;90
41952;3179;14;8;71
41971;3180;17;17;41
41990;3181;9;4;40
42009;3182;15;3;8
42028;3183;0;65;54
42047;3183;6;78;15
42066;3184;11;99;17
42085;3184;18;63;53
42104;3185;2;5;26
42123;3187;3;17;55
42142;3188;10;42;16
42161;3189;-1;66;72
42180;3189;5;31;25
42199;3190;7;42;76
42218;3190;8;86;96
42237;3191;4;59;25
42256;3191;16;32;89
42275;3192;1;71;52
42294;3194;12;40;47
42313;3198;13;87;90
42332;3199;14;8;71
42351;3200;17;17;41
42370;3201;9;4;40
42389;3202;15;3;8
42408;3203;0;65;54
42427;3203;6;78;15
42446;3204;11;99;17
42465;3204;18;63;53
42484;3205;2;5;26
42503;3207;3;17;55
42522;3208;10;42;16
42541;3209;-1;66;72
42560;3209;5;31;25
42579;3210;7;42;76
42598;3210;8;86;96
42617;3211;4;59;25
42636;3211;16;32;89
42655;3212;1;71;52
42674;3214;12;40;47
42693;3215;6;78;15
42712;3218;13;87;90
42731;3219;14;8;71
42750;3220;17;17;41
42769;3221;9;4;40
42788;3222;15;3;8
42807;3223;0;65;54
42826;3224;11;99;17
42845;3224;18;63;53
42864;3225;2;5;26
42883;3227;3;17;55
42902;3228;10;42;16
42921;3229;-1;66;72
42940;3229;5;31;25
42959;3230;7;42;76
42978;3230;8;86;96
42997;3231;4;59;25
43016;3231;11;99;17
43035;3231;16;32;89
43054;3232;1;71;52
43073;3234;12;40;47
43092;3235;6;78;15
43111;3238;13;87;90
43130;3239;14;8;71
43149;3240;17;17;41
43168;3241;-1;66;72
43187;3241;9;4;40
43206;3242;15;3;8
43225;3243;0;65;54
43244;3244;18;63;53
43263;3245;2;5;26
43282;3247;3;17;55
43301;3248;10;42;16
43320;3249;5;31;25
43339;3250;7;42;76
43358;3250;8;86;96
43377;3251;4;59;25
43396;3251;11;99;17
43415;3251;16;32;89
43434;3252;1;71;52
43453;3254;12;40;47
43472;3255;6;78;15
43491;3258;13;87;90
43510;3259;14;8;71
43529;3260;17;17;41
43548;3261;-1;66;72
43567;3261;9;4;40
43586;3262;15;3;8
43605;3263;0;65;54
43624;3264;18;63;53
43643;3265;2;5;26
43662;3267;3;17;55
43681;3268;10;42;16
43700;3269;5;31;25
43719;3270;7;42;76
43738;3270;8;86;96
43757;3271;4;59;25
43776;3271;11;99;17
43795;3271;16;32;89
43814;3272;1;71;52
43833;3274;12;40;47
43852;3275;6;78;15
43871;3278;13;87;90
43890;3279;14;8;71
43909;3280;17;17;41
43928;3281;-1;66;72
43947;3281;9;4;40
43966;3282;15;3;8
43985;3283;0;65;54
44004;3284;18;63;53
44023;3285;2;5;26
44042;3287;3;17;55
44061;3288;10;42;16
44080;3289;5;31;25
44099;3290;7;42;76
44118;3290;8;86;96
44137;3291;4;59;25
44156;3291;11;99;17
44175;3291;16;32;89
44194;3292;1;71;52
44213;3294;12;40;47
44232;3295;6;78;15
44251;3298;13;87;90
44270;3299;14;8;71
44289;3300;17;17;41
44308;3301;-1;66;72
